"Vaccine_type","half_life","Degree_resistance","Access","eir","seasonality","Age","Blood_coverage","IR"
"PEV",1.5,"1",0.3,50,"sesonality2","18","1",9.2806683560477
"PEV",1.5,"1",0.3,50,"sesonality1","0.75","0",18.7079442619439
"PEV",1.5,"1",0.3,50,"sesonality2","0.75","0",25.3334396535079
"PEV",1.5,"1",0.3,50,"sesonality1","18","0",4.84768280466256
"PEV",1.5,"1",0.3,50,"sesonality2","18","0",8.72604378765304
"PEV",1.5,"1",0.3,50,"sesonality1","0.75","1",23.7342677611267
"PEV",1.5,"1",0.3,50,"sesonality2","0.75","1",31.8512370230551
"PEV",1.5,"1",0.3,50,"sesonality1","18","1",5.83598257606279
"PEV",1.5,"1",0.3,50,"sesonality2","18","1",10.3968364032156
"PEV",1,"0",0.1,150,"sesonality1","0.75","0",25.9680948402754
"PEV",1,"0",0.1,150,"sesonality2","0.75","0",36.60634826461
"PEV",1,"0",0.1,150,"sesonality1","18","0",4.95943725406738
"PEV",1,"0",0.1,150,"sesonality2","18","0",8.73012801492977
"PEV",1,"0",0.1,150,"sesonality1","0.75","1",30.2380457214164
"PEV",1,"0",0.1,150,"sesonality2","0.75","1",42.6480812163453
"PEV",1,"0",0.1,150,"sesonality1","18","1",5.52830053439321
"PEV",1,"0",0.1,150,"sesonality2","18","1",9.62495051549986
"PEV",1,"0",0.1,150,"sesonality1","0.75","0",30.0381120605972
"PEV",1,"0",0.1,150,"sesonality2","0.75","0",42.6294067067929
"PEV",1,"0",0.1,150,"sesonality1","18","0",5.52118436705522
"PEV",1,"0",0.1,150,"sesonality2","18","0",9.98972259609786
"PEV",1,"0",0.1,150,"sesonality1","0.75","1",34.4002463645234
"PEV",1,"0",0.1,150,"sesonality2","0.75","1",48.6525116698839
"PEV",1,"0",0.1,150,"sesonality1","18","1",6.07782547406487
"PEV",1,"0",0.1,150,"sesonality2","18","1",10.8396874300765
"PEV",1.5,"0",0.1,150,"sesonality1","0.75","0",30.9595417114216
"PEV",1.5,"0",0.1,150,"sesonality2","0.75","0",42.8234242058151
"PEV",1.5,"0",0.1,150,"sesonality1","18","0",5.62308276869105
"PEV",1.5,"0",0.1,150,"sesonality2","18","0",10.080799480544
"PEV",1.5,"0",0.1,150,"sesonality1","0.75","1",35.1229422963096
"PEV",1.5,"0",0.1,150,"sesonality2","0.75","1",48.7535571014645
"PEV",1.5,"0",0.1,150,"sesonality1","18","1",6.27334485477406
"PEV",1.5,"0",0.1,150,"sesonality2","18","1",11.0165407321989
"PEV",1.5,"0",0.1,150,"sesonality1","0.75","0",36.1974514944523
"PEV",1.5,"0",0.1,150,"sesonality2","0.75","0",49.8680137575237
"PEV",1.5,"0",0.1,150,"sesonality1","18","0",6.42195264600706
"PEV",1.5,"0",0.1,150,"sesonality2","18","0",11.4457598183612
"PEV",1.5,"0",0.1,150,"sesonality1","0.75","1",40.4165800124784
"PEV",1.5,"0",0.1,150,"sesonality2","0.75","1",55.9489418297861
"PEV",1.5,"0",0.1,150,"sesonality1","18","1",6.98374521156714
"PEV",1.5,"0",0.1,150,"sesonality2","18","1",12.2549441470593
"PEV",1,"0.25",0.1,150,"sesonality1","0.75","0",21.8167569051326
"PEV",1,"0.25",0.1,150,"sesonality2","0.75","0",30.6263274203121
"PEV",1,"0.25",0.1,150,"sesonality1","18","0",4.23092225670396
"PEV",1,"0.25",0.1,150,"sesonality2","18","0",7.56055712989514
"PEV",1,"0.25",0.1,150,"sesonality1","0.75","1",25.7378937433009
"PEV",1,"0.25",0.1,150,"sesonality2","0.75","1",36.4255826305494
"PEV",1,"0.25",0.1,150,"sesonality1","18","1",4.86887060678707
"PEV",1,"0.25",0.1,150,"sesonality2","18","1",8.35986850031888
"PEV",1,"0.25",0.1,150,"sesonality1","0.75","0",25.29349750363
"PEV",1,"0.25",0.1,150,"sesonality2","0.75","0",35.4877126003887
"PEV",1,"0.25",0.1,150,"sesonality1","18","0",4.78558753550993
"PEV",1,"0.25",0.1,150,"sesonality2","18","0",8.52551505274157
"PEV",1,"0.25",0.1,150,"sesonality1","0.75","1",29.3137788158504
"PEV",1,"0.25",0.1,150,"sesonality2","0.75","1",41.6527405334682
"PEV",1,"0.25",0.1,150,"sesonality1","18","1",5.3678233237499
"PEV",1,"0.25",0.1,150,"sesonality2","18","1",9.40162481281982
"PEV",1.5,"0.25",0.1,150,"sesonality1","0.75","0",26.0988737762111
"PEV",1.5,"0.25",0.1,150,"sesonality2","0.75","0",35.4791416766624
"PEV",1.5,"0.25",0.1,150,"sesonality1","18","0",5.00119360229213
"PEV",1.5,"0.25",0.1,150,"sesonality2","18","0",8.59861792568485
"PEV",1.5,"0.25",0.1,150,"sesonality1","0.75","1",30.0612711769507
"PEV",1.5,"0.25",0.1,150,"sesonality2","0.75","1",41.6380587186231
"PEV",1.5,"0.25",0.1,150,"sesonality1","18","1",5.58086378949204
"PEV",1.5,"0.25",0.1,150,"sesonality2","18","1",9.54104201449264
"PEV",1.5,"0.25",0.1,150,"sesonality1","0.75","0",30.1641039922027
"PEV",1.5,"0.25",0.1,150,"sesonality2","0.75","0",41.3803332817416
"PEV",1.5,"0.25",0.1,150,"sesonality1","18","0",5.5988350348931
"PEV",1.5,"0.25",0.1,150,"sesonality2","18","0",9.81208342291989
"PEV",1.5,"0.25",0.1,150,"sesonality1","0.75","1",34.3806491865172
"PEV",1.5,"0.25",0.1,150,"sesonality2","0.75","1",47.3061028849768
"PEV",1.5,"0.25",0.1,150,"sesonality1","18","1",6.137556445768
"PEV",1.5,"0.25",0.1,150,"sesonality2","18","1",10.6727310280732
"PEV",1,"0.5",0.1,150,"sesonality1","0.75","0",18.1400474197606
"PEV",1,"0.5",0.1,150,"sesonality2","0.75","0",25.0563217995457
"PEV",1,"0.5",0.1,150,"sesonality1","18","0",3.63218957889004
"PEV",1,"0.5",0.1,150,"sesonality2","18","0",6.40985946987302
"PEV",1,"0.5",0.1,150,"sesonality1","0.75","1",21.8556527859989
"PEV",1,"0.5",0.1,150,"sesonality2","0.75","1",30.8693793478683
"PEV",1,"0.5",0.1,150,"sesonality1","18","1",4.19908731075231
"PEV",1,"0.5",0.1,150,"sesonality2","18","1",7.22645828671788
"PEV",1,"0.5",0.1,150,"sesonality1","0.75","0",20.708215973648
"PEV",1,"0.5",0.1,150,"sesonality2","0.75","0",28.9385321140363
"PEV",1,"0.5",0.1,150,"sesonality1","18","0",4.08972813393986
"PEV",1,"0.5",0.1,150,"sesonality2","18","0",7.23205531761209
"PEV",1,"0.5",0.1,150,"sesonality1","0.75","1",24.4836743508936
"PEV",1,"0.5",0.1,150,"sesonality2","0.75","1",34.7648102807251
"PEV",1,"0.5",0.1,150,"sesonality1","18","1",4.65105166330817
"PEV",1,"0.5",0.1,150,"sesonality2","18","1",7.9962649959555
"PEV",1.5,"0.5",0.1,150,"sesonality1","0.75","0",21.4101013637163
"PEV",1.5,"0.5",0.1,150,"sesonality2","0.75","0",29.2420138441032
"PEV",1.5,"0.5",0.1,150,"sesonality1","18","0",4.23655982429897
"PEV",1.5,"0.5",0.1,150,"sesonality2","18","0",7.370091335982
"PEV",1.5,"0.5",0.1,150,"sesonality1","0.75","1",25.2471644083252
"PEV",1.5,"0.5",0.1,150,"sesonality2","0.75","1",35.1581965549552
"PEV",1.5,"0.5",0.1,150,"sesonality1","18","1",4.78206159457801
"PEV",1.5,"0.5",0.1,150,"sesonality2","18","1",8.16063959792785
"PEV",1.5,"0.5",0.1,150,"sesonality1","0.75","0",24.7628936522334
"PEV",1.5,"0.5",0.1,150,"sesonality2","0.75","0",33.8019630857336
"PEV",1.5,"0.5",0.1,150,"sesonality1","18","0",4.77844487679895
"PEV",1.5,"0.5",0.1,150,"sesonality2","18","0",8.27829093348473
"PEV",1.5,"0.5",0.1,150,"sesonality1","0.75","1",28.6162792557872
"PEV",1.5,"0.5",0.1,150,"sesonality2","0.75","1",39.4837182991551
"PEV",1.5,"0.5",0.1,150,"sesonality1","18","1",5.34432914154641
"PEV",1.5,"0.5",0.1,150,"sesonality2","18","1",9.07072410884881
"PEV",1,"0.75",0.1,150,"sesonality1","0.75","0",14.6290910971518
"PEV",1,"0.75",0.1,150,"sesonality2","0.75","0",20.0392969542714
"PEV",1,"0.75",0.1,150,"sesonality1","18","0",3.03025480241252
"PEV",1,"0.75",0.1,150,"sesonality2","18","0",5.23079304739722
"PEV",1,"0.75",0.1,150,"sesonality1","0.75","1",18.3101633364796
"PEV",1,"0.75",0.1,150,"sesonality2","0.75","1",25.8732441197177
"PEV",1,"0.75",0.1,150,"sesonality1","18","1",3.55200178396482
"PEV",1,"0.75",0.1,150,"sesonality2","18","1",6.08616327303394
"PEV",1,"0.75",0.1,150,"sesonality1","0.75","0",16.6250278476176
"PEV",1,"0.75",0.1,150,"sesonality2","0.75","0",22.813730716976
"PEV",1,"0.75",0.1,150,"sesonality1","18","0",3.36646348256479
"PEV",1,"0.75",0.1,150,"sesonality2","18","0",5.90165344341912
"PEV",1,"0.75",0.1,150,"sesonality1","0.75","1",20.2306867811038
"PEV",1,"0.75",0.1,150,"sesonality2","0.75","1",28.9447661489171
"PEV",1,"0.75",0.1,150,"sesonality1","18","1",3.95419032676805
"PEV",1,"0.75",0.1,150,"sesonality2","18","1",6.67696518012345
"PEV",1.5,"0.75",0.1,150,"sesonality1","0.75","0",17.2678413010352
"PEV",1.5,"0.75",0.1,150,"sesonality2","0.75","0",23.284720490485
"PEV",1.5,"0.75",0.1,150,"sesonality1","18","0",3.54590740534455
"PEV",1.5,"0.75",0.1,150,"sesonality2","18","0",5.93774995054708
"PEV",1.5,"0.75",0.1,150,"sesonality1","0.75","1",20.9261866291257
"PEV",1.5,"0.75",0.1,150,"sesonality2","0.75","1",29.1809706406886
"PEV",1.5,"0.75",0.1,150,"sesonality1","18","1",4.07803254143299
"PEV",1.5,"0.75",0.1,150,"sesonality2","18","1",6.86844868242166
"PEV",1.5,"0.75",0.1,150,"sesonality1","0.75","0",19.7670347856525
"PEV",1.5,"0.75",0.1,150,"sesonality2","0.75","0",26.7485854816242
"PEV",1.5,"0.75",0.1,150,"sesonality1","18","0",3.93582989830168
"PEV",1.5,"0.75",0.1,150,"sesonality2","18","0",6.85974757573797
"PEV",1.5,"0.75",0.1,150,"sesonality1","0.75","1",23.6030011678317
"PEV",1.5,"0.75",0.1,150,"sesonality2","0.75","1",32.5474244210398
"PEV",1.5,"0.75",0.1,150,"sesonality1","18","1",4.43203810039549
"PEV",1.5,"0.75",0.1,150,"sesonality2","18","1",7.57629219091538
"PEV",1,"1",0.1,150,"sesonality1","0.75","0",11.2359327077221
"PEV",1,"1",0.1,150,"sesonality2","0.75","0",15.8163594380878
"PEV",1,"1",0.1,150,"sesonality1","18","0",2.42350694306291
"PEV",1,"1",0.1,150,"sesonality2","18","0",4.08580139934754
"PEV",1,"1",0.1,150,"sesonality1","0.75","1",14.8238653633878
"PEV",1,"1",0.1,150,"sesonality2","0.75","1",21.2813825147466
"PEV",1,"1",0.1,150,"sesonality1","18","1",2.99730016007884
"PEV",1,"1",0.1,150,"sesonality2","18","1",5.00656210331575
"PEV",1,"1",0.1,150,"sesonality1","0.75","0",12.9193302649744
"PEV",1,"1",0.1,150,"sesonality2","0.75","0",17.8830955513706
"PEV",1,"1",0.1,150,"sesonality1","18","0",2.75412601658366
"PEV",1,"1",0.1,150,"sesonality2","18","0",4.57260564985399
"PEV",1,"1",0.1,150,"sesonality1","0.75","1",16.305651986114
"PEV",1,"1",0.1,150,"sesonality2","0.75","1",23.5903237785976
"PEV",1,"1",0.1,150,"sesonality1","18","1",3.24418817645308
"PEV",1,"1",0.1,150,"sesonality2","18","1",5.50872437014567
"PEV",1.5,"1",0.1,150,"sesonality1","0.75","0",13.2042071429137
"PEV",1.5,"1",0.1,150,"sesonality2","0.75","0",18.3270769640919
"PEV",1.5,"1",0.1,150,"sesonality1","18","0",2.79950662475623
"PEV",1.5,"1",0.1,150,"sesonality2","18","0",4.68570593066961
"PEV",1.5,"1",0.1,150,"sesonality1","0.75","1",16.8435745252686
"PEV",1.5,"1",0.1,150,"sesonality2","0.75","1",23.9055523408964
"PEV",1.5,"1",0.1,150,"sesonality1","18","1",3.33816490526646
"PEV",1.5,"1",0.1,150,"sesonality2","18","1",5.63480281417405
"PEV",1.5,"1",0.1,150,"sesonality1","0.75","0",14.9616322503907
"PEV",1.5,"1",0.1,150,"sesonality2","0.75","0",20.7962470868487
"PEV",1.5,"1",0.1,150,"sesonality1","18","0",3.15558703229188
"PEV",1.5,"1",0.1,150,"sesonality2","18","0",5.23185557567216
"PEV",1.5,"1",0.1,150,"sesonality1","0.75","1",18.5937225039595
"PEV",1.5,"1",0.1,150,"sesonality2","0.75","1",26.4364490582011
"PEV",1.5,"1",0.1,150,"sesonality1","18","1",3.62089150466283
"PEV",1.5,"1",0.1,150,"sesonality2","18","1",6.20925579293858
"PEV",1,"0",0.3,150,"sesonality1","0.75","0",26.8071709015482
"PEV",1,"0",0.3,150,"sesonality2","0.75","0",37.467097415909
"PEV",1,"0",0.3,150,"sesonality1","18","0",5.66267693550102
"PEV",1,"0",0.3,150,"sesonality2","18","0",10.1071034362859
"PEV",1,"0",0.3,150,"sesonality1","0.75","1",30.7816346214723
"PEV",1,"0",0.3,150,"sesonality2","0.75","1",44.2836480644847
"PEV",1,"0",0.3,150,"sesonality1","18","1",6.46945843128239
"PEV",1,"0",0.3,150,"sesonality2","18","1",11.0840009711095
"PEV",1,"0",0.3,150,"sesonality1","0.75","0",31.2751866777292
"PEV",1,"0",0.3,150,"sesonality2","0.75","0",44.2307303522981
"PEV",1,"0",0.3,150,"sesonality1","18","0",6.48391338976488
"PEV",1,"0",0.3,150,"sesonality2","18","0",11.593775143431
"PEV",1,"0",0.3,150,"sesonality1","0.75","1",35.0050460475111
"PEV",1,"0",0.3,150,"sesonality2","0.75","1",50.4627522995417
"PEV",1,"0",0.3,150,"sesonality1","18","1",7.20324214491744
"PEV",1,"0",0.3,150,"sesonality2","18","1",12.5754633001536
"PEV",1.5,"0",0.3,150,"sesonality1","0.75","0",32.1211492660592
"PEV",1.5,"0",0.3,150,"sesonality2","0.75","0",44.0818042875279
"PEV",1.5,"0",0.3,150,"sesonality1","18","0",6.6543677739372
"PEV",1.5,"0",0.3,150,"sesonality2","18","0",11.7539319936924
"PEV",1.5,"0",0.3,150,"sesonality1","0.75","1",35.9319547010173
"PEV",1.5,"0",0.3,150,"sesonality2","0.75","1",50.5354763220333
"PEV",1.5,"0",0.3,150,"sesonality1","18","1",7.46316250027771
"PEV",1.5,"0",0.3,150,"sesonality2","18","1",12.7466213482236
"PEV",1.5,"0",0.3,150,"sesonality1","0.75","0",37.593709256845
"PEV",1.5,"0",0.3,150,"sesonality2","0.75","0",51.775237648543
"PEV",1.5,"0",0.3,150,"sesonality1","18","0",7.59191687195569
"PEV",1.5,"0",0.3,150,"sesonality2","18","0",13.5094266387957
"PEV",1.5,"0",0.3,150,"sesonality1","0.75","1",41.7265302930431
"PEV",1.5,"0",0.3,150,"sesonality2","0.75","1",58.2925699613222
"PEV",1.5,"0",0.3,150,"sesonality1","18","1",8.3400692626564
"PEV",1.5,"0",0.3,150,"sesonality2","18","1",14.4634620053409
"PEV",1,"0.25",0.3,150,"sesonality1","0.75","0",22.3770862192853
"PEV",1,"0.25",0.3,150,"sesonality2","0.75","0",31.3764576493228
"PEV",1,"0.25",0.3,150,"sesonality1","18","0",4.79101143574728
"PEV",1,"0.25",0.3,150,"sesonality2","18","0",8.7377894941127
"PEV",1,"0.25",0.3,150,"sesonality1","0.75","1",26.3571260990519
"PEV",1,"0.25",0.3,150,"sesonality2","0.75","1",37.4163064322166
"PEV",1,"0.25",0.3,150,"sesonality1","18","1",5.61850662592968
"PEV",1,"0.25",0.3,150,"sesonality2","18","1",9.72930322893914
"PEV",1,"0.25",0.3,150,"sesonality1","0.75","0",25.9755027056657
"PEV",1,"0.25",0.3,150,"sesonality2","0.75","0",36.6231865305923
"PEV",1,"0.25",0.3,150,"sesonality1","18","0",5.45407397803288
"PEV",1,"0.25",0.3,150,"sesonality2","18","0",9.89050976840437
"PEV",1,"0.25",0.3,150,"sesonality1","0.75","1",30.0360857567397
"PEV",1,"0.25",0.3,150,"sesonality2","0.75","1",42.82591737901
"PEV",1,"0.25",0.3,150,"sesonality1","18","1",6.31484104442733
"PEV",1,"0.25",0.3,150,"sesonality2","18","1",10.8739985433356
"PEV",1.5,"0.25",0.3,150,"sesonality1","0.75","0",26.6858281540524
"PEV",1.5,"0.25",0.3,150,"sesonality2","0.75","0",36.7273580061217
"PEV",1.5,"0.25",0.3,150,"sesonality1","18","0",5.62415028357862
"PEV",1.5,"0.25",0.3,150,"sesonality2","18","0",10.0975631451482
"PEV",1.5,"0.25",0.3,150,"sesonality1","0.75","1",30.6222465524885
"PEV",1.5,"0.25",0.3,150,"sesonality2","0.75","1",42.875889752007
"PEV",1.5,"0.25",0.3,150,"sesonality1","18","1",6.49541338830837
"PEV",1.5,"0.25",0.3,150,"sesonality2","18","1",10.960589139759
"PEV",1.5,"0.25",0.3,150,"sesonality1","0.75","0",31.0950857075132
"PEV",1.5,"0.25",0.3,150,"sesonality2","0.75","0",43.0403085918072
"PEV",1.5,"0.25",0.3,150,"sesonality1","18","0",6.48465428142763
"PEV",1.5,"0.25",0.3,150,"sesonality2","18","0",11.5017304955363
"PEV",1.5,"0.25",0.3,150,"sesonality1","0.75","1",35.0698440007896
"PEV",1.5,"0.25",0.3,150,"sesonality2","0.75","1",49.0753079598271
"PEV",1.5,"0.25",0.3,150,"sesonality1","18","1",7.27591602459007
"PEV",1.5,"0.25",0.3,150,"sesonality2","18","1",12.4095654285024
"PEV",1,"0.5",0.3,150,"sesonality1","0.75","0",18.4089663244295
"PEV",1,"0.5",0.3,150,"sesonality2","0.75","0",25.8485935282489
"PEV",1,"0.5",0.3,150,"sesonality1","18","0",4.02121929444386
"PEV",1,"0.5",0.3,150,"sesonality2","18","0",7.43627894941113
"PEV",1,"0.5",0.3,150,"sesonality1","0.75","1",22.4204642363714
"PEV",1,"0.5",0.3,150,"sesonality2","0.75","1",31.475688237397
"PEV",1,"0.5",0.3,150,"sesonality1","18","1",4.83429613864394
"PEV",1,"0.5",0.3,150,"sesonality2","18","1",8.40171562677012
"PEV",1,"0.5",0.3,150,"sesonality1","0.75","0",21.2057572929167
"PEV",1,"0.5",0.3,150,"sesonality2","0.75","0",29.9108839631569
"PEV",1,"0.5",0.3,150,"sesonality1","18","0",4.58539548943467
"PEV",1,"0.5",0.3,150,"sesonality2","18","0",8.29303596843014
"PEV",1,"0.5",0.3,150,"sesonality1","0.75","1",25.166556808068
"PEV",1,"0.5",0.3,150,"sesonality2","0.75","1",35.6908375857249
"PEV",1,"0.5",0.3,150,"sesonality1","18","1",5.38713672329751
"PEV",1,"0.5",0.3,150,"sesonality2","18","1",9.31739095249647
"PEV",1.5,"0.5",0.3,150,"sesonality1","0.75","0",21.9039364712505
"PEV",1.5,"0.5",0.3,150,"sesonality2","0.75","0",30.42159784248
"PEV",1.5,"0.5",0.3,150,"sesonality1","18","0",4.7728594555146
"PEV",1.5,"0.5",0.3,150,"sesonality2","18","0",8.31894617247622
"PEV",1.5,"0.5",0.3,150,"sesonality1","0.75","1",25.8160259489737
"PEV",1.5,"0.5",0.3,150,"sesonality2","0.75","1",35.8391295868951
"PEV",1.5,"0.5",0.3,150,"sesonality1","18","1",5.50875423621955
"PEV",1.5,"0.5",0.3,150,"sesonality2","18","1",9.34490572145372
"PEV",1.5,"0.5",0.3,150,"sesonality1","0.75","0",25.2781605108377
"PEV",1.5,"0.5",0.3,150,"sesonality2","0.75","0",35.0261606514688
"PEV",1.5,"0.5",0.3,150,"sesonality1","18","0",5.41630856770273
"PEV",1.5,"0.5",0.3,150,"sesonality2","18","0",9.63417000905635
"PEV",1.5,"0.5",0.3,150,"sesonality1","0.75","1",29.2369109996391
"PEV",1.5,"0.5",0.3,150,"sesonality2","0.75","1",40.8058959274548
"PEV",1.5,"0.5",0.3,150,"sesonality1","18","1",6.20286394411499
"PEV",1.5,"0.5",0.3,150,"sesonality2","18","1",10.5223759812251
"PEV",1,"0.75",0.3,150,"sesonality1","0.75","0",14.7710941551224
"PEV",1,"0.75",0.3,150,"sesonality2","0.75","0",20.4868285385033
"PEV",1,"0.75",0.3,150,"sesonality1","18","0",3.38257847982141
"PEV",1,"0.75",0.3,150,"sesonality2","18","0",6.01875250174874
"PEV",1,"0.75",0.3,150,"sesonality1","0.75","1",18.6495212771902
"PEV",1,"0.75",0.3,150,"sesonality2","0.75","1",25.9933532681121
"PEV",1,"0.75",0.3,150,"sesonality1","18","1",4.14982684335821
"PEV",1,"0.75",0.3,150,"sesonality2","18","1",7.2286962855063
"PEV",1,"0.75",0.3,150,"sesonality1","0.75","0",16.9119308395776
"PEV",1,"0.75",0.3,150,"sesonality2","0.75","0",23.5422319085535
"PEV",1,"0.75",0.3,150,"sesonality1","18","0",3.7700830922309
"PEV",1,"0.75",0.3,150,"sesonality2","18","0",6.71583254490015
"PEV",1,"0.75",0.3,150,"sesonality1","0.75","1",20.7651372115282
"PEV",1,"0.75",0.3,150,"sesonality2","0.75","1",29.0298859167288
"PEV",1,"0.75",0.3,150,"sesonality1","18","1",4.57882520448753
"PEV",1,"0.75",0.3,150,"sesonality2","18","1",7.90199886703925
"PEV",1.5,"0.75",0.3,150,"sesonality1","0.75","0",17.3964738128748
"PEV",1.5,"0.75",0.3,150,"sesonality2","0.75","0",23.8388290237145
"PEV",1.5,"0.75",0.3,150,"sesonality1","18","0",3.89787435819564
"PEV",1.5,"0.75",0.3,150,"sesonality2","18","0",6.76475582834036
"PEV",1.5,"0.75",0.3,150,"sesonality1","0.75","1",21.3639596763081
"PEV",1.5,"0.75",0.3,150,"sesonality2","0.75","1",29.2537458965774
"PEV",1.5,"0.75",0.3,150,"sesonality1","18","1",4.76755482057699
"PEV",1.5,"0.75",0.3,150,"sesonality2","18","1",8.07922634943761
"PEV",1.5,"0.75",0.3,150,"sesonality1","0.75","0",20.0980809760686
"PEV",1.5,"0.75",0.3,150,"sesonality2","0.75","0",27.6224864847383
"PEV",1.5,"0.75",0.3,150,"sesonality1","18","0",4.41281613389582
"PEV",1.5,"0.75",0.3,150,"sesonality2","18","0",7.75737286011168
"PEV",1.5,"0.75",0.3,150,"sesonality1","0.75","1",24.0433922845751
"PEV",1.5,"0.75",0.3,150,"sesonality2","0.75","1",33.2165957031885
"PEV",1.5,"0.75",0.3,150,"sesonality1","18","1",5.18320491809313
"PEV",1.5,"0.75",0.3,150,"sesonality2","18","1",8.76628631544859
"PEV",1,"1",0.3,150,"sesonality1","0.75","0",11.4127374566578
"PEV",1,"1",0.3,150,"sesonality2","0.75","0",15.9755106332217
"PEV",1,"1",0.3,150,"sesonality1","18","0",2.52935226796991
"PEV",1,"1",0.3,150,"sesonality2","18","0",4.87698372586692
"PEV",1,"1",0.3,150,"sesonality1","0.75","1",15.1500029792047
"PEV",1,"1",0.3,150,"sesonality2","0.75","1",21.2695420417981
"PEV",1,"1",0.3,150,"sesonality1","18","1",3.49018720870292
"PEV",1,"1",0.3,150,"sesonality2","18","1",5.8278708424378
"PEV",1,"1",0.3,150,"sesonality1","0.75","0",12.9355979921839
"PEV",1,"1",0.3,150,"sesonality2","0.75","0",17.9663964091473
"PEV",1,"1",0.3,150,"sesonality1","18","0",2.92319662109565
"PEV",1,"1",0.3,150,"sesonality2","18","0",5.43414535530164
"PEV",1,"1",0.3,150,"sesonality1","0.75","1",16.7684561758919
"PEV",1,"1",0.3,150,"sesonality2","0.75","1",23.5024539279098
"PEV",1,"1",0.3,150,"sesonality1","18","1",3.82055550817774
"PEV",1,"1",0.3,150,"sesonality2","18","1",6.49631787650724
"PEV",1.5,"1",0.3,150,"sesonality1","0.75","0",13.4034710774418
"PEV",1.5,"1",0.3,150,"sesonality2","0.75","0",18.3419534071195
"PEV",1.5,"1",0.3,150,"sesonality1","18","0",3.01654989978174
"PEV",1.5,"1",0.3,150,"sesonality2","18","0",5.49155968866881
"PEV",1.5,"1",0.3,150,"sesonality1","0.75","1",17.1296848000954
"PEV",1.5,"1",0.3,150,"sesonality2","0.75","1",23.7547534696267
"PEV",1.5,"1",0.3,150,"sesonality1","18","1",3.97813859154077
"PEV",1.5,"1",0.3,150,"sesonality2","18","1",6.51735858218022
"PEV",1.5,"1",0.3,150,"sesonality1","0.75","0",15.1934653355314
"PEV",1.5,"1",0.3,150,"sesonality2","0.75","0",21.0873652924645
"PEV",1.5,"1",0.3,150,"sesonality1","18","0",3.4852358193471
"PEV",1.5,"1",0.3,150,"sesonality2","18","0",6.19670474072573
"PEV",1.5,"1",0.3,150,"sesonality1","0.75","1",18.9477447417029
"PEV",1.5,"1",0.3,150,"sesonality2","0.75","1",26.5016088666429
"PEV",1.5,"1",0.3,150,"sesonality1","18","1",4.31221472827096
"PEV",1.5,"1",0.3,150,"sesonality2","18","1",7.13805939953072
"PEV",1,"0",0.1,5,"sesonality1","0.75","0",77.1404526281635
"PEV",1,"0",0.1,5,"sesonality2","0.75","0",74.1133792070941
"PEV",1,"0",0.1,5,"sesonality1","18","0",35.9886252464782
"PEV",1,"0",0.1,5,"sesonality2","18","0",38.6389424876884
"PEV",1,"0",0.1,5,"sesonality1","0.75","1",88.4853058144516
"PEV",1,"0",0.1,5,"sesonality2","0.75","1",86.7577824888944
"PEV",1,"0",0.1,5,"sesonality1","18","1",41.5263149872731
"PEV",1,"0",0.1,5,"sesonality2","18","1",44.364982784375
"PEV",1,"0",0.1,5,"sesonality1","0.75","0",83.3505703422054
"PEV",1,"0",0.1,5,"sesonality2","0.75","0",80.1733222007889
"PEV",1,"0",0.1,5,"sesonality1","18","0",40.6148621248986
"PEV",1,"0",0.1,5,"sesonality2","18","0",43.2747359083945
"PEV",1,"0",0.1,5,"sesonality1","0.75","1",93.0745620296535
"PEV",1,"0",0.1,5,"sesonality2","0.75","1",90.740730043382
"PEV",1,"0",0.1,5,"sesonality1","18","1",45.8448281993833
"PEV",1,"0",0.1,5,"sesonality2","18","1",49.3941368829625
"PEV",1.5,"0",0.1,5,"sesonality1","0.75","0",82.239707172153
"PEV",1.5,"0",0.1,5,"sesonality2","0.75","0",78.4908963182201
"PEV",1.5,"0",0.1,5,"sesonality1","18","0",40.7818368909006
"PEV",1.5,"0",0.1,5,"sesonality2","18","0",42.9075828701438
"PEV",1.5,"0",0.1,5,"sesonality1","0.75","1",91.8840372810149
"PEV",1.5,"0",0.1,5,"sesonality2","0.75","1",89.1446627347454
"PEV",1.5,"0",0.1,5,"sesonality1","18","1",46.1903092563521
"PEV",1.5,"0",0.1,5,"sesonality2","18","1",48.6247685839355
"PEV",1.5,"0",0.1,5,"sesonality1","0.75","0",87.0245880861851
"PEV",1.5,"0",0.1,5,"sesonality2","0.75","0",83.6645265309648
"PEV",1.5,"0",0.1,5,"sesonality1","18","0",45.9919910786699
"PEV",1.5,"0",0.1,5,"sesonality2","18","0",47.3193406061723
"PEV",1.5,"0",0.1,5,"sesonality1","0.75","1",95.1451063569433
"PEV",1.5,"0",0.1,5,"sesonality2","0.75","1",92.6949449203699
"PEV",1.5,"0",0.1,5,"sesonality1","18","1",51.5010643864917
"PEV",1.5,"0",0.1,5,"sesonality2","18","1",53.1908021846829
"PEV",1,"0.25",0.1,5,"sesonality1","0.75","0",69.035741444867
"PEV",1,"0.25",0.1,5,"sesonality2","0.75","0",67.4390349235598
"PEV",1,"0.25",0.1,5,"sesonality1","18","0",30.8608620278893
"PEV",1,"0.25",0.1,5,"sesonality2","18","0",33.9734469947874
"PEV",1,"0.25",0.1,5,"sesonality1","0.75","1",82.1788387412559
