"Test_True","Test_predicted","seasonality","Coverage_reduced","Vaccine_type","Drug"
0.0368121674399341,0.0392005899590286,"sesonality1","0.2","BSV","No"
0.177593276342732,0.170320531329766,"sesonality1","0.2","BSV","No"
0.133484809089035,0.138380490492392,"sesonality1","0.2","BSV","No"
0.00419953656766637,-0.000290443360970061,"sesonality1","0.2","BSV","No"
0.0341285890733231,0.0377204349214315,"sesonality1","0.2","BSV","No"
0.154931972032512,0.15661270065757,"sesonality1","0.2","BSV","No"
0.176437766780943,0.173257708678628,"sesonality1","0.2","BSV","No"
0.15699564318578,0.152738257441247,"sesonality1","0.2","BSV","No"
0.0680498202395102,0.0705798592725199,"sesonality1","0.2","BSV","No"
0.150911237576201,0.147951880177726,"sesonality2","0","AIV","Yes"
0.110358002340849,0.106891002399257,"sesonality2","0","AIV","Yes"
0.073377077782261,0.0760220161894553,"sesonality2","0","AIV","Yes"
0.0602573480643502,0.0523685476248392,"sesonality2","0","AIV","Yes"
0.0655589629525448,0.0599465960162395,"sesonality2","0","AIV","Yes"
0.0519030282494828,0.0536777446052782,"sesonality2","0","AIV","Yes"
0.023765532768774,0.021961213839452,"sesonality2","0","AIV","Yes"
0.0258281069065359,0.0264008457316213,"sesonality2","0","AIV","Yes"
0.0813923885406947,0.0819644097224741,"sesonality2","0","AIV","Yes"
-0.00028709693904048,-0.00144121048286076,"sesonality2","0","AIV","Yes"
0.092839985877133,0.0882339344152166,"sesonality2","0","AIV","Yes"
0.0900664224327196,0.091207280343174,"sesonality2","0","AIV","Yes"
0.0394780079439041,0.041922242079582,"sesonality2","0","AIV","Yes"
0.0906079022871989,0.0904521000579138,"sesonality2","0","AIV","Yes"
0.118519091930666,0.11986455308746,"sesonality2","0","AIV","Yes"
0.130304004686571,0.130858414875456,"sesonality2","0","AIV","Yes"
0.0829650669177626,0.0858392963614441,"sesonality2","0","AIV","Yes"
0.132490725331535,0.129749518401633,"sesonality2","0","AIV","Yes"
0.147774575010196,0.151309432233027,"sesonality2","0","AIV","Yes"
0.0800963232779852,0.0796991004023331,"sesonality2","0","AIV","Yes"
0.106534043612585,0.112050960889879,"sesonality2","0","AIV","Yes"
0.0304362898665818,0.0313734792535623,"sesonality2","0","AIV","Yes"
0.158986679279827,0.151704237890629,"sesonality2","0","AIV","Yes"
0.10299645918001,0.105648292983072,"sesonality2","0","AIV","Yes"
0.0541383346544909,0.0571360444979225,"sesonality2","0","AIV","Yes"
0.0489108567046515,0.0484198788587415,"sesonality2","0","AIV","Yes"
0.0191872030769752,0.0171403377254125,"sesonality2","0","AIV","Yes"
0.0674000077160247,0.0696853975677248,"sesonality2","0","AIV","Yes"
0.149937707608854,0.147205469510313,"sesonality2","0","AIV","Yes"
0.0494367727980707,0.0475428417606964,"sesonality2","0","AIV","Yes"
0.0711570404623409,0.0701045072219062,"sesonality2","0","AIV","Yes"
0.00260698713335539,0.00519741289774362,"sesonality2","0","AIV","Yes"
0.0257505733119302,0.0260406975303205,"sesonality2","0","AIV","Yes"
0.00914043210380408,0.011196130193161,"sesonality2","0","AIV","Yes"
0.0429403896232608,0.0414942130416429,"sesonality2","0","AIV","Yes"
0.00487050566121079,0.0082836231891523,"sesonality2","0","AIV","Yes"
0.0502095046205857,0.0534921861359777,"sesonality2","0","AIV","Yes"
0.0264945696166979,0.0247368567323791,"sesonality2","0","AIV","Yes"
0.0563563249238424,0.0598307832828535,"sesonality2","0","AIV","Yes"
0.0203557815915789,0.0209154444789075,"sesonality2","0","AIV","Yes"
0.115245252425738,0.113546285274858,"sesonality2","0","AIV","Yes"
0.0334291297539727,0.0343321824026951,"sesonality2","0","AIV","Yes"
0.0840006993981781,0.0860920566860016,"sesonality2","0","AIV","Yes"
0.0771052332792229,0.0789802943169339,"sesonality2","0","AIV","Yes"
0.020541357497325,0.0203026448468676,"sesonality2","0","AIV","Yes"
0.108765614486385,0.1067052540668,"sesonality2","0","AIV","Yes"
0.0788521731305582,0.0784709393500451,"sesonality2","0","AIV","Yes"
0.14485453131582,0.151607717977261,"sesonality2","0","AIV","Yes"
0.0909141551375752,0.088174006292122,"sesonality2","0","AIV","Yes"
0.0909047135678407,0.0880986696896746,"sesonality2","0","AIV","Yes"
0.0757193345835744,0.0739115510790754,"sesonality2","0","AIV","Yes"
0.105269025055833,0.104310652304066,"sesonality2","0","AIV","Yes"
0.0387474683634652,0.0421881603031302,"sesonality2","0","AIV","Yes"
0.0578452632749988,0.0595278997061034,"sesonality2","0","AIV","Yes"
0.178657461375376,0.182263418318804,"sesonality2","0","AIV","Yes"
0.0551363834526701,0.056236165231206,"sesonality2","0","AIV","Yes"
0.158103684374897,0.160347706733419,"sesonality2","0","AIV","Yes"
0.0935526623935919,0.0950619424459191,"sesonality2","0","AIV","Yes"
0.128165265002437,0.125458374103237,"sesonality2","0","AIV","Yes"
0.0461348326624976,0.0458431670564571,"sesonality2","0","AIV","Yes"
0.155744991838364,0.154579712897467,"sesonality2","0","AIV","Yes"
0.0451484933432608,0.0452585887684275,"sesonality2","0","AIV","Yes"
0.152690510178329,0.148988720766081,"sesonality2","0","AIV","Yes"
0.179101073849762,0.177562688556054,"sesonality2","0","AIV","Yes"
0.136896484862749,0.136817702342675,"sesonality2","0","AIV","Yes"
0.150781738453137,0.150806884270397,"sesonality2","0","AIV","Yes"
0.114206741498739,0.111258620265618,"sesonality2","0","AIV","Yes"
0.123991976584895,0.12315394679686,"sesonality2","0","AIV","Yes"
0.121417967844831,0.120961176264158,"sesonality2","0","AIV","Yes"
0.0142572139405038,0.0141947740346352,"sesonality2","0","AIV","Yes"
0.0188694840925126,0.0188317909198998,"sesonality2","0","AIV","Yes"
0.151164553626096,0.15232610041571,"sesonality2","0","AIV","Yes"
0.00318435584631461,0.00320763408759397,"sesonality2","0","AIV","Yes"
0.125245181235158,0.1249135599073,"sesonality2","0","AIV","Yes"
0.200061084256441,0.197980990267707,"sesonality2","0","AIV","Yes"
0.191389030799719,0.18937656718538,"sesonality2","0","AIV","Yes"
0.178657461375376,0.182263418318804,"sesonality2","0","AIV","Yes"
0.197313317056052,0.189977351417948,"sesonality2","0","AIV","Yes"
0.0551363834526701,0.056236165231206,"sesonality2","0","AIV","Yes"
0.130003131417059,0.128289727097763,"sesonality2","0","AIV","Yes"
0.128165265002437,0.125458374103237,"sesonality2","0","AIV","Yes"
0.159000972261735,0.160450856886368,"sesonality2","0","AIV","Yes"
0.152690510178329,0.148988720766081,"sesonality2","0","AIV","Yes"
0.0372918112176335,0.0373684212602265,"sesonality2","0","AIV","Yes"
0.145878694943866,0.144488648778293,"sesonality2","0","AIV","Yes"
0.167913728795429,0.165331308333592,"sesonality2","0","AIV","Yes"
0.153671408581228,0.15252078660334,"sesonality2","0","AIV","Yes"
0.157644375529527,0.159374225490203,"sesonality2","0","AIV","Yes"
0.0896491422205429,0.0899067513505183,"sesonality2","0","AIV","Yes"
0.151687338264879,0.151583275111043,"sesonality2","0","AIV","Yes"
0.0384179047202017,0.0387168120701268,"sesonality2","0","AIV","Yes"
0.01117700126644,0.0111772896850798,"sesonality2","0","AIV","Yes"
0.112360184515212,0.108720044999476,"sesonality2","0","AIV","Yes"
0.150387399577622,0.155077190264974,"sesonality2","0","AIV","Yes"
0.172481840441019,0.168070697799906,"sesonality2","0","AIV","Yes"
0.159052441580968,0.163191048794222,"sesonality2","0","AIV","Yes"
0.147970164838574,0.148589089470502,"sesonality2","0","AIV","Yes"
0.170049834701349,0.168603976217538,"sesonality2","0","AIV","Yes"
0.157308213668204,0.166480461527092,"sesonality2","0","AIV","Yes"
0.129501986338272,0.125681871605316,"sesonality2","0","AIV","Yes"
0.130723341222566,0.12998625524627,"sesonality2","0","AIV","Yes"
0.134118706203502,0.134904987088683,"sesonality2","0","AIV","Yes"
0.0972681852101715,0.0955359542139359,"sesonality2","0","AIV","Yes"
0.125446206479824,0.127953561264356,"sesonality2","0","AIV","Yes"
0.0725317280922761,0.0697855717802603,"sesonality2","0","AIV","Yes"
0.078989333608953,0.072452067902194,"sesonality2","0","AIV","Yes"
0.142631473615832,0.142769210630025,"sesonality2","0","AIV","Yes"
0.152211878352623,0.153915246356149,"sesonality2","0","AIV","Yes"
0.0948087560220639,0.0963397510420772,"sesonality2","0","AIV","Yes"
0.150553615790118,0.152970052892887,"sesonality2","0","AIV","Yes"
0.113165613206044,0.108945733430152,"sesonality2","0","BSV","Yes"
0.0969664217741477,0.0916544613993523,"sesonality2","0","BSV","Yes"
0.0846438210450573,0.0905989864683985,"sesonality2","0","BSV","Yes"
0.128027656972286,0.124560312436557,"sesonality2","0","BSV","Yes"
0.0562992116606437,0.0634250432066628,"sesonality2","0","BSV","Yes"
0.127615277990774,0.133412373855068,"sesonality2","0","BSV","Yes"
0.00337859967170138,0.00633151431844164,"sesonality2","0","BSV","Yes"
0.0070436818588082,0.00961864947931988,"sesonality2","0","BSV","Yes"
0.203136398218647,0.197665092622298,"sesonality2","0","BSV","Yes"
0.0388311908876176,0.0376995744145953,"sesonality2","0","BSV","Yes"
0.188938902948519,0.192798012016045,"sesonality2","0","BSV","Yes"
0.10999465823839,0.109660914332327,"sesonality2","0","BSV","Yes"
0.149378940153526,0.153821686887094,"sesonality2","0","BSV","Yes"
0.0468549610506307,0.042251552899084,"sesonality2","0","BSV","Yes"
0.0241020443935121,0.0162891815608129,"sesonality2","0","BSV","Yes"
0.0648351459583793,0.0700262286786538,"sesonality2","0","BSV","Yes"
0.176747807471474,0.184888066345339,"sesonality2","0","BSV","Yes"
0.127910537607059,0.126116978793329,"sesonality2","0","BSV","Yes"
0.0369253097918477,0.0316354865168395,"sesonality2","0","BSV","Yes"
0.137817844278498,0.137394548711572,"sesonality2","0","BSV","Yes"
0.0998334353115354,0.0990385980923567,"sesonality2","0","BSV","Yes"
0.138615807717849,0.139223623954051,"sesonality2","0","BSV","Yes"
0.152764136247147,0.162527519705481,"sesonality2","0","BSV","Yes"
0.149293498639406,0.147305272913756,"sesonality2","0","BSV","Yes"
0.019022811501187,0.0231157559593118,"sesonality2","0","BSV","Yes"
0.0539396562277913,0.054748429738018,"sesonality2","0","BSV","Yes"
0.149779871778241,0.147851302235593,"sesonality2","0","BSV","Yes"
0.129314584403075,0.133727847865197,"sesonality2","0","BSV","Yes"
0.120819935950087,0.129053274062004,"sesonality2","0","BSV","Yes"
0.0478367385870638,0.0480649929214127,"sesonality2","0","BSV","Yes"
0.110158406855238,0.100783870761168,"sesonality2","0","BSV","Yes"
0.231262342889601,0.229064228249905,"sesonality2","0","BSV","Yes"
0.122091193638731,0.126727918670686,"sesonality2","0","BSV","Yes"
0.184987380422554,0.183120851289286,"sesonality2","0","BSV","Yes"
0.0911692310518809,0.0894138175859207,"sesonality2","0","BSV","Yes"
0.0423891648518028,0.044282369135236,"sesonality2","0","BSV","Yes"
0.229870325071663,0.227840149979391,"sesonality2","0","BSV","Yes"
0.019788477022634,0.0242645053935859,"sesonality2","0","BSV","Yes"
0.183440556215778,0.181159035168432,"sesonality2","0","BSV","Yes"
0.108988007116573,0.108811710641316,"sesonality2","0","BSV","Yes"
0.0510088225429172,0.0501659686609817,"sesonality2","0","BSV","Yes"
0.0944201835020906,0.0976410549066992,"sesonality2","0","BSV","Yes"
0.112928655725391,0.114592647366397,"sesonality2","0","BSV","Yes"
0.124716787240488,0.122213644635477,"sesonality2","0","BSV","Yes"
0.216844797970477,0.224024110604619,"sesonality2","0","BSV","Yes"
0.229926504651967,0.229316218295718,"sesonality2","0","BSV","Yes"
0.183530119683653,0.179927663647164,"sesonality2","0","BSV","Yes"
0.237336091167052,0.235636270538921,"sesonality2","0","BSV","Yes"
0.00963335941073089,0.00845606669298822,"sesonality2","0","BSV","Yes"
0.00308548671320078,0.00749742082176875,"sesonality2","0","BSV","Yes"
0.0557707333583784,0.0472504275779707,"sesonality2","0","BSV","Yes"
0.182131236427701,0.187263178083892,"sesonality2","0","BSV","Yes"
0.182181400930913,0.172731690907468,"sesonality2","0","BSV","Yes"
0.159162371955641,0.165453700551214,"sesonality2","0","BSV","Yes"
0.219348049595753,0.230418189704498,"sesonality2","0","BSV","Yes"
0.107657956384468,0.118260254335422,"sesonality2","0","BSV","Yes"
0.145806778163917,0.155437065877443,"sesonality2","0","BSV","Yes"
0.23895841463555,0.232460097198823,"sesonality2","0","BSV","Yes"
0.236758962611428,0.237799440677434,"sesonality2","0","BSV","Yes"
0.212463089568909,0.221034958773624,"sesonality2","0","BSV","Yes"
0.226944043599837,0.234534675182094,"sesonality2","0","BSV","Yes"
0.184802131244327,0.187455055201526,"sesonality2","0","BSV","Yes"
0.224562494379361,0.22324836396691,"sesonality2","0","BSV","Yes"
0.228146094261694,0.234792094700204,"sesonality2","0","BSV","Yes"
0.229290330454517,0.250517349000378,"sesonality2","0","BSV","Yes"
0.250764479398519,0.24373474332602,"sesonality2","0","BSV","Yes"
0.168183716638677,0.169846036443945,"sesonality2","0","BSV","Yes"
0.217285179634101,0.212619206675877,"sesonality2","0","BSV","Yes"
0.238508219120134,0.223345868677883,"sesonality2","0","BSV","Yes"
0.00221439564382945,0.0112906597422382,"sesonality2","0","BSV","Yes"
0.208662383113287,0.221378900678831,"sesonality2","0","BSV","Yes"
0.234332366312423,0.22821871883956,"sesonality2","0","BSV","Yes"
0.252625382075367,0.251607717718525,"sesonality2","0","BSV","Yes"
0.244211919353455,0.242980920039491,"sesonality2","0","BSV","Yes"
0.199408224258223,0.19781138512786,"sesonality2","0","BSV","Yes"
0.197988568264193,0.203847567958089,"sesonality2","0","BSV","Yes"
0.234577845510092,0.243942692469491,"sesonality2","0","BSV","Yes"
0.225995347763737,0.242137600553329,"sesonality2","0","BSV","Yes"
0.226167341687238,0.22853310915686,"sesonality2","0","BSV","Yes"
0.230381692236014,0.233212248484892,"sesonality2","0","BSV","Yes"
0.226256031304971,0.22137649731113,"sesonality2","0","BSV","Yes"
0.212966842881627,0.22207631873553,"sesonality2","0","BSV","Yes"
0.203069616917806,0.2026212201241,"sesonality2","0","BSV","Yes"
0.159857570243839,0.165004694159963,"sesonality2","0","BSV","Yes"
0.226349719208735,0.229063712580366,"sesonality2","0","BSV","Yes"
0.187574631395387,0.193521084816113,"sesonality2","0","BSV","Yes"
0.220765861575198,0.221889117639494,"sesonality2","0","BSV","Yes"
0.00222489667360074,0.00254164551852555,"sesonality2","0","BSV","Yes"
0.23776748668036,0.23555083509971,"sesonality2","0","BSV","Yes"
