"Survey","nEPIVaccinations_1","nEPIVaccinations_2","nEPIVaccinations_3","nEPIVaccinations_4","nEPIVaccinations_5","nEPIVaccinations_6","nEPIVaccinations_7","nEPIVaccinations_8","nMassVaccinations_1","nMassVaccinations_2","nMassVaccinations_3","nMassVaccinations_4","nMassVaccinations_5","nMassVaccinations_6","nMassVaccinations_7","nMassVaccinations_8","Incidence"
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9462472132772
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.986840068122
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.986840068122
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0086700727667
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8538473447902
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3584146152655
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1233937141972
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7513004706465
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1532959717621
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5437205845925
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1939559078524
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4726281892494
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3797374287837
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.596482536537
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9680455783998
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6762857231322
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0076787317708
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7198191782518
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7599777069078
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.698538518702
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6366113450582
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3183155287196
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1543582597925
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7518191670537
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1634928007431
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9462472132772
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6675749318801
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1939559078524
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0294454593306
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1939559078524
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5127569977706
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8132276442903
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0701015605648
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3482676409574
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1315292442022
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.409684810205
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8127070625755
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9370819915779
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3797374287837
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7208546214584
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5751664344326
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2873509831243
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1853228053878
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4513082520514
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2345564328843
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7426846261031
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1847906861531
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31781025514
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3893791608608
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8848118903855
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.729989162409
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0705991639573
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1634928007431
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6898900758631
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9467409815761
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8137482582443
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7518191670537
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9685709862208
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9462472132772
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4009969966251
382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7914292791677
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2249194946743
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9863760217984
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3711100789596
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2782164421737
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8665428084843
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1015637095526
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7208546214584
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5969964390773
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7513004706465
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.596482536537
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7081591577644
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31781025514
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3000464468184
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5345553628932
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7208546214584
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6584097101808
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4634629675502
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4822727976467
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3183155287196
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.729989162409
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2035918872891
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5350673478867
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4203437064561
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5035917760713
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31781025514
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0701015605648
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6675749318801
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5655189497151
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2152212279778
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9152836264553
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3802446199102
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2782164421737
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1944573463384
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4294782474067
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5751664344326
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1944573463384
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7507818063597
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5030807814967
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0604080874385
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2868466683181
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9462472132772
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0609363388655
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2868466683181
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6893732970027
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7604656923458
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5655189497151
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5655189497151
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8447128038396
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.039634618362
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1629923210305
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0299727520436
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4817934109487
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.906118404756
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.110230369086
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2558830814962
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1532959717621
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5838493931137
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8533564528115
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4107010156056
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0086700727667
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5442018888373
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7208546214584
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7609537080043
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6680600712185
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1010651473867
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6274461233589
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4416646024275
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3802446199102
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0086700727667
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0705991639573
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0391379737429
456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8137482582443
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2964855240749
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4508298241268
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0705991639573
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4822727976467
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5969964390773
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6061309800279
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4112091655055
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5969964390773
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2868466683181
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5127569977706
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8132276442903
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6056477582363
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4513082520514
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4508298241268
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1538270993312
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1320287342086
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2746555194303
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1416627960985
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.039634618362
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9157764359808
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.729989162409
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1853228053878
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6056477582363
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7295021055239
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5035917760713
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8219029631235
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5524352107007
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.906118404756
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9462472132772
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7208546214584
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1015637095526
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7208546214584
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3797374287837
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.566031893482
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1015637095526
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7208546214584
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0487691593126
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8756773494349
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7208546214584
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6056477582363
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7736491716984
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4107010156056
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9376064406255
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9467409815761
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0924291686019
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6589255302678
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7914292791677
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2249194946743
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0386413598786
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5873173148378
508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6274461233589
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6893732970027
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7914292791677
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8843200396334
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4107010156056
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0305000774114
514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9777055271714
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.782783712649
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0299727520436
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5746841714144
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7909403350156
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5655189497151
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.729989162409
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9467409815761
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6898900758631
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8659895962348
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2782164421737
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.309180987769
526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.039634618362
527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5442018888373
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2655209784796
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6680600712185
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8848118903855
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0918999256874
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0208075303443
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2782164421737
534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9990091652217
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1106982505032
536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.039634618362
537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2254218919337
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.039634618362
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7203368838246
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9152836264553
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9370819915779
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1629923210305
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1629923210305
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8625216745108
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6366113450582
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8137482582443
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1634928007431
548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3893791608608
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0086700727667
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256386437529
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6898900758631
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31781025514
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9680455783998
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1411939559079
555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9772108000991
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5035917760713
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6366113450582
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1532959717621
559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1315292442022
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6056477582363
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.008174386921
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9990091652217
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3492800743149
564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2873509831243
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7919182535996
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1853228053878
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6370955256232
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4203437064561
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3269754768392
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1939559078524
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3183155287196
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2254218919337
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8137482582443
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8848118903855
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1015637095526
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9157764359808
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2249194946743
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256386437529
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1853228053878
580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6279609846725
581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6188264437219
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1320287342086
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1939559078524
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7604656923458
585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0178046137173
586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3274500696702
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8447128038396
588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1853228053878
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0305000774114
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3492800743149
591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5035917760713
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7914292791677
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8132276442903
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3797374287837
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2254218919337
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256386437529
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6589255302678
598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1325282551479
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.566031893482
600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3183155287196
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31781025514
602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0701015605648
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.110230369086
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8223928659896
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4421737111008
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9066418950302
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1944573463384
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1015637095526
609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8137482582443
610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1629923210305
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1193955907852
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1543582597925
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3492800743149
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.782783712649
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3711100789596
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2345564328843
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6188264437219
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2249194946743
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6274461233589
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1847906861531
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4107010156056
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1629923210305
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2650483031954
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3802446199102
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4949682613408
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4112091655055
627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1325282551479
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4416646024275
629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6990246168137
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8533564528115
631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7203368838246
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8751548179341
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1411939559079
634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1629923210305
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2868466683181
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.215754272975
637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4905099544849
638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1320287342086
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6370955256232
640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9467409815761
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4330391701502
642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0705991639573
643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.782783712649
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7391237033597
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1320287342086
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5127569977706
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3487738419619
648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1939559078524
649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.215754272975
